card_id,card_country
24432324,United States of America
24433865,Thailand
24458964,Thailand
24482378,Thailand
24491504,Thailand
24520612,Thailand
24527298,Thailand
24531720,Thailand
24534302,Thailand
24549860,Thailand
24553381,Thailand
24654481,United States of America
24654907,Thailand
24682848,Thailand
24693100,Thailand
24700099,Thailand
24800717,China
24811799,Thailand
24857983,China
24868387,Thailand
24874084,Thailand
24880005,Thailand
24885794,Thailand
24892806,Thailand
24927330,China
24937603,United States of America
24940603,Thailand
24941549,Thailand
24963940,Thailand
24969390,Thailand
24976029,Thailand
25022559,Thailand
25023848,Thailand
25027372,United States of America
25049389,Thailand
25064920,United States of America
25095569,Thailand
25108201,Thailand
25135606,Thailand
25164957,Thailand
25197256,Thailand
25214128,Thailand
25219576,Thailand
25387404,United States of America
25395562,Thailand
25396654,Thailand
25400316,Thailand
25411425,Thailand
25423030,Thailand
25430090,Thailand
25439967,China
25461432,Thailand
25491600,United States of America
25498065,Thailand
25525003,Thailand
25537082,Thailand
25567521,Thailand
25568178,Thailand
25587714,Thailand
25603186,Thailand
25662609,China
25695956,Thailand
25723403,Thailand
25761565,Thailand
25764024,Thailand
25826667,United States of America
25828230,Thailand
25873634,Thailand
25882556,Thailand
25919884,Thailand
25929687,China
25946898,United States of America
25961224,Thailand
25963160,Thailand
25971551,Thailand
26000327,Thailand
26010639,Thailand
26030143,Thailand
26064945,Thailand
26067570,Thailand
26096322,Thailand
26097601,United States of America
26102937,Thailand
26115633,Thailand
26145883,Thailand
26152193,Thailand
26164850,Thailand
26177451,Thailand
26182723,Thailand
26188635,Thailand
26190600,Thailand
26192048,Thailand
26196090,Thailand
26211082,Thailand
26211642,Thailand
26213322,Thailand
26229708,Thailand
26249536,Thailand
26253165,Thailand
26257739,Thailand
26270467,Thailand
26334533,Thailand
26346136,Thailand
26369288,Thailand
26372524,Thailand
26380907,Thailand
26392798,Thailand
26444513,Thailand
26476609,Thailand
26577176,United States of America
26635912,Thailand
26640972,Thailand
26646594,Thailand
26701154,Thailand
26715425,Thailand
26726727,Thailand
26729950,Thailand
26733696,United States of America
26758430,China
26758936,Thailand
26766807,Thailand
26786879,Thailand
26792153,Thailand
26797161,Thailand
26817373,Thailand
26847327,Thailand
26852252,Thailand
26864461,Thailand
26887513,Thailand
26922209,Thailand
26938097,Thailand
26947234,Thailand
26985530,Thailand
26985987,Thailand
26987084,Thailand
27033349,United States of America
27042377,Thailand
27101727,Thailand
27113993,Thailand
27149429,Thailand
27181822,Thailand
27195901,Thailand
27229366,Thailand
27257498,Thailand
27261912,Thailand
27266924,Thailand
27322034,Thailand
27393513,Thailand
27395523,Thailand
27398674,Thailand
27406956,United States of America
27421681,Thailand
27428640,Thailand
27462033,Thailand
27492456,Thailand
27540120,Thailand
27561672,Thailand
27604217,United States of America
27637375,Guatemala
27663542,Thailand
27668207,Thailand
27680337,Thailand
27685668,Thailand
27711816,Thailand
27724647,Thailand
27725721,Thailand
27726436,Thailand
27734641,United States of America
27739347,Thailand
27759387,Thailand
27772319,Thailand
27787568,United States of America
27795346,Thailand
27811549,Thailand
27848567,Thailand
27869073,Thailand
27896179,Thailand
27902896,Thailand
27924585,Thailand
27964135,China
27973758,Thailand
28014741,Thailand
28031817,Thailand
28034560,Thailand
28055806,Thailand
28067084,Thailand
28075919,Thailand
28077624,Thailand
28105535,United States of America
28245089,THAILAND
28270451,Thailand
28330428,Thailand
28338461,Thailand
28344197,Thailand
28425630,Thailand
28476568,Thailand
28493676,Thailand
28514673,Thailand
28516529,Thailand
28544062,Thailand
28552186,Thailand
28553249,Thailand
28566469,Thailand
28588392,Thailand
28593083,United States of America
28594409,Thailand
28595175,China
28623969,Thailand
28645899,United States of America
28650806,Thailand
28653292,Thailand
28656480,Thailand
28660193,Thailand
28677180,Thailand
28678026,Thailand
28683608,Thailand
28692266,Thailand
28697740,Thailand
28724938,Thailand
28733040,Thailand
28755854,Thailand
28778170,Thailand
28811312,Thailand
28826869,Thailand
28858504,Thailand
28865502,Thailand
28867702,Thailand
28874467,Thailand
28877002,China
28884480,Thailand
28908342,Thailand
28918990,Thailand
28928943,Thailand
28934086,Thailand
28942991,Thailand
28958184,Thailand
28975801,Thailand
28988333,Thailand
29012713,Thailand
29015218,Thailand
29048242,Thailand
29058156,Thailand
29106476,Thailand
29113597,Thailand
29128990,Thailand
29131426,Thailand
29153993,Thailand
29174655,Thailand
29180264,Thailand
29191967,United States of America
29222129,China
29226757,Thailand
29283535,Thailand
29303704,Thailand
29317072,Thailand
29445808,Thailand
29473703,Thailand
29510050,Thailand
29542107,Thailand
29585955,Thailand
29594052,Thailand
29606494,Thailand
29607227,Thailand
29639824,Thailand
29640654,Thailand
29646815,Thailand
29647239,Thailand
29731940,Thailand
29749912,Thailand
29755126,Thailand
29762467,Thailand
29814361,Thailand
29864813,Thailand
29905334,Thailand
29950383,Thailand
29962342,Thailand
29966607,Thailand
30053933,United States of America
30192505,Thailand
30212722,China
30225133,Thailand
30248575,Thailand
30257109,Thailand
30349022,Japan
30383636,Thailand
30388229,Thailand
30406315,Thailand
30409018,Thailand
30413118,Thailand
30423918,Singapore
30443922,Thailand
30482836,Thailand
30518244,Thailand
30531280,Thailand
30550902,Thailand
30557953,Thailand
30565653,Thailand
30608858,Thailand
30611778,United States of America
30633510,Thailand
30636760,Thailand
30637173,Thailand
30645349,Thailand
30659928,Thailand
30673906,Thailand
30677148,Thailand
30704502,Thailand
30718364,Thailand
30722893,Thailand
30729943,Thailand
30742715,Thailand
30752292,Thailand
30759632,Thailand
30765418,Thailand
30796408,Thailand
30807087,Thailand
30827357,Thailand
30830435,Thailand
30891342,Thailand
30902840,Thailand
30906623,Thailand
30928785,Thailand
30932378,Thailand
30937627,Thailand
30937844,Thailand
30985307,Thailand
31032416,Thailand
31046439,Thailand
31067374,Thailand
31075454,Thailand
31117677,Thailand
31140667,Thailand
31194959,Thailand
31331892,Thailand
31352076,Thailand
31358187,Thailand
31395619,Thailand
31402561,Thailand
31404300,Thailand
31408779,Thailand
31519508,United States of America
31533255,Thailand
31578463,Thailand
31589866,Thailand
31601937,Thailand
31635175,Thailand
31643337,Thailand
31688905,Thailand
31701462,Thailand
31725592,Thailand
31729903,Thailand
31753505,Thailand
31828154,Thailand
31831157,Thailand
31832612,Thailand
31858434,Thailand
31860110,Thailand
31865230,Thailand
31885863,Thailand
31908819,Thailand
31911713,Thailand
31939749,Thailand
31977554,Thailand
32014180,Thailand
32098464,China
32118330,United States of America
32140346,Thailand
32187331,Thailand
32194818,Thailand
32200117,Thailand
32209672,Thailand
32211539,Thailand
32229161,Thailand
32229376,Thailand
32231712,Thailand
32267387,Thailand
32276791,Thailand
32279854,Thailand
32286144,Thailand
32315116,Thailand
32344653,Thailand
32357149,Thailand
32360179,Thailand
32388187,Thailand
32427823,Thailand
32436867,Thailand
32441394,Thailand
32494524,Thailand
32501166,Thailand
32508756,Thailand
32510077,Thailand
32527304,Thailand
32591183,Thailand
32596306,Thailand
32650671,Thailand
32659305,Thailand
32675561,Thailand
32745542,Thailand
32791849,Thailand
32796554,Thailand
32805933,Thailand
32823096,Thailand
32863600,Thailand
32876690,Thailand
32890469,Thailand
32923822,Thailand
32945672,Thailand
32948874,Thailand
32994917,Thailand
32996834,Thailand
33047661,Thailand
33056372,Thailand
33078311,Thailand
33089825,Thailand
33113459,Thailand
33123459,Thailand
33128526,Thailand
33139447,Thailand
33147628,Thailand
33148230,Thailand
33186376,Thailand
33189849,Thailand
33199413,Thailand
33201241,Thailand
33232284,Japan
33235707,Thailand
33317901,Thailand
33343379,Thailand
33368183,Thailand
33374208,Thailand
33421487,Thailand
33437911,Thailand
33459336,Thailand
33462194,Thailand
33512662,Thailand
33518676,Thailand
33546002,Thailand
33553219,Thailand
33556470,Thailand
33580012,Thailand
33610064,Japan
33630410,Thailand
33673087,Thailand
33691355,Thailand
33714919,Thailand
33741860,Thailand
33800938,Thailand
33802182,Thailand
33804512,Thailand
33837640,Thailand
33840106,Thailand
33841858,Thailand
33870716,Thailand
33871622,Thailand
33873159,Thailand
33885331,Thailand
33887277,Thailand
33918860,Thailand
33927732,Thailand
33942152,Thailand
33960934,Thailand
34000572,Thailand
34056202,Thailand
34069986,Thailand
34134053,Thailand
34149961,Thailand
34177115,Thailand
34180780,Thailand
34241648,Thailand
34253232,Thailand
34257099,Thailand
34281885,Thailand
34290989,Thailand
34335498,Thailand
34336676,Thailand
34341499,Thailand
34356286,Thailand
34358340,Thailand
34369407,China
34375350,Thailand
34403590,Thailand
34416845,Thailand
34431024,Thailand
34449914,Thailand
34475589,Thailand
34478567,Thailand
34494237,Thailand
34494612,Thailand
34495452,Thailand
34558662,Thailand
34562974,Thailand
34569390,Thailand
34617645,Thailand
34637470,Thailand
34677876,Thailand
34691909,Thailand
34706702,Thailand
34726724,Thailand
34739521,Thailand
34743304,Thailand
34754616,Thailand
34761313,Thailand
34765507,China
34781163,Thailand
34783815,Thailand
34812907,Thailand
34824828,Thailand
34841853,Thailand
34848488,Thailand
34866543,Thailand
34866908,Thailand
34877227,Thailand
34881063,Thailand
34881072,China
34901242,Thailand
34913118,Thailand
34923299,United States of America
34955380,Thailand
34970958,Thailand
34988223,Thailand
34996032,Thailand
35011727,Thailand
35034779,Thailand
35050749,Thailand
35051246,Thailand
35052411,Thailand
35055228,Thailand
35070250,Thailand
35075205,Thailand
35090932,Thailand
35095077,Thailand
35153499,Thailand
35174243,Thailand
35198798,Thailand
35236272,Thailand
35257029,Thailand
35272585,Thailand
35300187,Thailand
35318646,Thailand
35331169,Thailand
35354120,Thailand
35380981,Thailand
35395653,Thailand
35404060,Thailand
35446553,Thailand
35473195,Thailand
35494656,Thailand
35495208,Thailand
35517061,Thailand
35537011,Thailand
35550184,Thailand
35562416,Thailand
35569789,Thailand
35571200,Thailand
35588288,Thailand
35625703,China
35644691,Thailand
35646961,Thailand
35653213,Thailand
35655464,Thailand
35692592,Thailand
35729632,Thailand
35744695,Thailand
35759540,Thailand
35786907,Thailand
35790958,Thailand
35795893,Thailand
35803596,Thailand
35808087,China
35813735,Thailand
35836653,Thailand
35839745,Thailand
35852854,Thailand
35859010,Thailand
35869575,Thailand
35873292,Thailand
35891615,Thailand
35895968,Thailand
35896245,Thailand
35906007,Thailand
35918556,Thailand
35921563,Cambodia
35930317,Thailand
35934445,Thailand
35937914,Thailand
35961153,Thailand
35968257,Thailand
35974975,Thailand
36009083,Thailand
36013510,Thailand
36016873,Thailand
36022026,United States of America
36038176,Thailand
36062440,Thailand
36068631,Thailand
36077876,Thailand
36081549,Thailand
36091506,Thailand
36102667,Thailand
36133388,Thailand
36144478,Thailand
36165035,Thailand
36177139,Thailand
36182074,Thailand
36188759,Thailand
36205630,Thailand
36250683,Thailand
36256096,Thailand
36283592,Thailand
36284311,Thailand
36291911,Thailand
36294801,Thailand
36308101,Thailand
36315822,Thailand
36332847,Thailand
36335680,Thailand
36356261,Thailand
36393059,Thailand
36395360,Thailand
36398864,Thailand
36409365,Thailand
36432314,Thailand
36506791,Thailand
36519893,Thailand
36539274,Thailand
36550999,Thailand
36575772,Thailand
36584608,Thailand
36606965,Thailand
36608577,Thailand
36616777,Thailand
36651928,Thailand
36701038,Thailand
36707758,Thailand
36845440,Thailand
36855347,Thailand
36868472,Thailand
36898315,Thailand
36907307,"Taiwan, Province of China[a]"
36925469,Thailand
36932447,Thailand
36935174,Thailand
36936889,Thailand
36939430,Thailand
36960376,Thailand
36978722,Thailand
37006905,Thailand
37060146,Thailand
37096178,Thailand
37115311,Thailand
37128478,Thailand
37130535,Thailand
37134740,Thailand
37147480,Thailand
37164082,Thailand
37165616,China
37174524,Thailand
37185046,United States of America
37188441,Thailand
37232507,Thailand
37253542,Thailand
37276975,Thailand
37277737,Thailand
37294493,China
37312479,Thailand
37318333,Thailand
37322442,Thailand
37324831,Thailand
37328671,Thailand
37334320,Thailand
37340849,Thailand
37347847,Thailand
37348575,Thailand
37351768,Thailand
37362323,Thailand
37384100,United States of America
37390003,Thailand
37391286,Thailand
37399907,Thailand
37415876,Thailand
37431826,Thailand
37434796,Thailand
37442409,Thailand
37442656,Thailand
37448154,Thailand
37454799,Thailand
37454978,Thailand
37465898,Thailand
37467621,Thailand
37468502,Thailand
37473464,Thailand
37506683,Thailand
37508906,Thailand
37510327,Thailand
37514275,Thailand
37520821,Thailand
37521785,Thailand
37522620,Thailand
37523490,Thailand
37524247,Thailand
37524581,Thailand
37526556,Thailand
37535847,Thailand
37553762,Thailand
37553990,Thailand
37558073,Thailand
37561328,Thailand
37569183,Thailand
37569231,Thailand
37582404,Thailand
37599954,Thailand
37609028,Thailand
37618879,Thailand
37638716,Thailand
37641149,Thailand
37646912,Ukraine
37665303,Thailand
37678701,Thailand
37681150,Thailand
37701136,Thailand
37705191,Thailand
37713063,Thailand
37724850,Thailand
37727198,Thailand
37731122,Thailand
37738376,China
37741892,Thailand
37742773,Thailand
37752248,Thailand
37753404,Thailand
37756222,Thailand
37779758,United States of America
37780134,Thailand
37809752,Thailand
37810944,Thailand
37812129,Thailand
37822232,Thailand
37827294,Thailand
37857667,Thailand
37867141,Thailand
37875778,Thailand
37898565,Thailand
37904968,Thailand
37905767,Thailand
37922587,Thailand
37930482,Thailand
37939042,Thailand
37953322,Thailand
37968097,United States of America
37999593,Thailand
38007863,Thailand
38011471,Thailand
38012147,Thailand
38014065,Thailand
38023207,Thailand
38025697,Thailand
38059337,Thailand
38070359,Thailand
38074149,Thailand
38098338,Thailand
38112348,Thailand
38143919,Thailand
38151681,Thailand
38156348,Thailand
38162512,Thailand
38168543,Thailand
38168836,Thailand
38180765,Thailand
38197999,Thailand
38201673,Thailand
38205995,Thailand
38222071,JAPAN
38229065,Thailand
38229483,Thailand
38243795,Thailand
38257399,China
38280566,Thailand
38283536,Thailand
38302690,Thailand
38323319,Thailand
38326869,Thailand
38335789,Thailand
38338527,Thailand
38341112,Thailand
38355017,Thailand
38365462,Thailand
38366628,Thailand
38374678,Thailand
38384431,Thailand
38388643,Thailand
38416776,Ukraine
38432454,Thailand
38437482,Thailand
38437909,Thailand
38512091,Thailand
38526615,Thailand
38535927,Thailand
38541848,China
38546178,Thailand
38547707,Thailand
38549442,Thailand
38565636,Thailand
38580867,Thailand
38585539,Thailand
38609228,Thailand
38609342,Thailand
38609949,Thailand
38610779,Thailand
38617534,Thailand
38636654,Thailand
38678337,Thailand
38678747,Thailand
38703107,Thailand
38705513,Thailand
38706157,Thailand
38716260,Thailand
38727855,Thailand
38742917,Thailand
38743707,Thailand
38756461,Thailand
38801651,Thailand
38802296,Thailand
38806961,Thailand
38811470,Thailand
38812225,Thailand
38814487,Belgium
38851913,Thailand
38864158,Thailand
38882538,Thailand
38882861,Thailand
38885485,Thailand
38899518,Thailand
38921402,Thailand
38929050,Thailand
38931346,Thailand
38931768,Thailand
38946323,Thailand
38958505,Thailand
38968764,Thailand
38977992,Thailand
38990579,Thailand
38991576,Thailand
38992215,Thailand
38992581,Thailand
38993331,Thailand
38998040,Thailand
39007303,Thailand
39023850,Thailand
39036101,Thailand
39048912,Thailand
39050450,Thailand
39052628,Thailand
39096214,Thailand
39096394,Thailand
39104674,Thailand
39105357,Thailand
39109953,Thailand
39110405,Thailand
39117605,Thailand
39125105,Thailand
39126631,Thailand
39135180,Thailand
39147489,Thailand
39147982,Thailand
39149788,Thailand
39162735,Thailand
39179235,Thailand
39182867,Thailand
39188669,Thailand
39204465,Thailand
39205387,Thailand
39206581,Thailand
39220547,Thailand
39230120,Thailand
39240576,Thailand
39242762,Thailand
39260650,Thailand
39262112,Thailand
39265577,Thailand
39273159,Thailand
39278388,China
39296974,Thailand
39333579,Thailand
39341123,Thailand
39364493,China
39374602,Thailand
39379078,Thailand
39386232,Thailand
39402745,Thailand
39409557,Thailand
39411691,Thailand
39412198,Thailand
39415277,Thailand
39418113,Thailand
39438569,China
39440589,Thailand
39458246,Thailand
39462623,Thailand
39482527,Thailand
39514346,Thailand
39525619,Thailand
39537178,Thailand
39540152,Thailand
39543209,Thailand
39548739,Thailand
39550787,Thailand
39551077,Thailand
39555535,Thailand
39564226,Thailand
39566575,Thailand
39580091,Thailand
39583969,Thailand
39595663,Thailand
39597872,Thailand
39599666,Thailand
39600667,Thailand
39615517,Thailand
39621697,Thailand
39650625,Ukraine
39651106,Thailand
39658211,Thailand
39674715,Thailand
39695229,Thailand
39705158,Thailand
39714690,Thailand
39739625,Thailand
39752093,Thailand
39781413,Thailand
39781942,Thailand
39785277,Thailand
39790322,Thailand
39801884,Thailand
39811999,Thailand
39843945,Thailand
39847381,Thailand
39862631,Thailand
39876607,Thailand
39878511,Thailand
39879519,Thailand
39880600,Thailand
39889909,Thailand
39891742,Thailand
39898767,Thailand
39904950,Thailand
39922364,Thailand
39922374,Thailand
39927673,Thailand
39931001,Thailand
39933654,Thailand
39936315,Thailand
39937682,Thailand
39938542,Thailand
39950641,Thailand
39954236,Thailand
39954641,Thailand
39966967,Thailand
39986122,Thailand
39986399,Thailand
39995985,Thailand
39998231,Thailand
40003828,Thailand
40016642,Thailand
40023471,Thailand
40032248,Thailand
40032732,Thailand
40034485,Thailand
40034679,Thailand
40053632,Thailand
40056670,Thailand
40074152,Thailand
40115780,China
40129647,Thailand
40135857,Thailand
40161305,Thailand
40163222,Thailand
40171477,Thailand
40173822,Thailand
40213808,Thailand
40215302,Thailand
40232249,Thailand
40241540,Thailand
40268684,Thailand
40271450,Thailand
40278029,Thailand
40302672,Thailand
40306714,Thailand
40307660,Thailand
40315033,Thailand
40318590,Thailand
40328419,Thailand
40331530,Thailand
40338952,Thailand
40349062,Thailand
40351652,Thailand
40353771,Thailand
40375410,Thailand
40376829,Thailand
40376982,Thailand
